doctor_id,date,hours_scheduled,hours_utilized
D29,26-07-2025,8,4.6
D2,25-10-2025,8,5.9
D131,02-06-2025,8,6.9
D143,15-04-2025,8,7.6
D120,24-04-2025,8,3.5
D109,13-02-2025,8,5.1
D20,17-04-2025,8,3.2
D119,19-04-2025,8,7
D8,12-02-2025,8,5.4
D132,25-07-2025,8,4.7
D21,15-02-2025,8,5.6
D121,27-10-2025,8,5.8
D33,04-04-2025,8,3.5
D13,26-07-2025,8,6.1
D14,02-11-2025,8,6.8
D3,25-08-2025,8,5.5
D132,20-06-2025,8,4.9
D103,05-05-2025,8,3.4
D8,13-02-2025,8,8
D48,14-11-2025,8,7.5
D118,15-07-2025,8,6.7
D146,02-05-2025,8,6
D47,28-07-2025,8,7.7
D3,25-05-2025,8,7.1
D39,22-10-2025,8,7.9
D100,29-09-2025,8,4.3
D118,12-10-2025,8,7.7
D71,18-06-2025,8,4.2
D77,27-07-2025,8,5.7
D126,21-12-2025,8,5.4
D90,15-05-2025,8,4.7
D149,26-04-2025,8,6.4
D20,04-12-2025,8,7.3
D67,03-03-2025,8,5.6
D91,20-04-2025,8,5.1
D150,21-09-2025,8,7.5
D12,25-06-2025,8,7
D27,18-10-2025,8,6.3
D136,20-01-2025,8,5.6
D68,08-06-2025,8,3.7
D141,08-12-2025,8,6
D120,18-01-2025,8,4.4
D130,15-05-2025,8,6.3
D54,15-01-2025,8,7.4
D66,22-03-2025,8,5.4
D17,02-01-2025,8,3
D124,14-05-2025,8,3.4
D88,24-09-2025,8,3.3
D138,13-12-2025,8,7.2
D122,28-04-2025,8,3.5
D61,24-12-2025,8,3
D112,22-10-2025,8,6.4
D38,11-02-2025,8,6.9
D13,30-03-2025,8,5.7
D63,02-12-2025,8,6.2
D75,10-09-2025,8,4.6
D63,23-08-2025,8,5.8
D92,13-08-2025,8,7.5
D32,03-08-2025,8,7
D26,12-09-2025,8,4.7
D112,20-07-2025,8,4.6
D63,14-05-2025,8,7.9
D105,06-07-2025,8,6.9
D21,09-12-2025,8,5.5
D46,13-07-2025,8,4.9
D77,23-08-2025,8,7.5
D133,01-01-2025,8,5
D48,02-05-2025,8,5.9
D114,10-11-2025,8,3.3
D25,20-05-2025,8,6.8
D27,08-12-2025,8,4.3
D81,16-03-2025,8,7
D115,23-04-2025,8,5
D26,25-08-2025,8,6.2
D45,15-10-2025,8,6.9
D71,23-08-2025,8,3.3
D63,11-03-2025,8,5.3
D27,15-12-2025,8,4.9
D133,14-07-2025,8,4
D32,29-05-2025,8,7.3
D22,24-10-2025,8,6.9
D75,02-05-2025,8,6.6
D5,24-02-2025,8,3.2
D107,10-10-2025,8,4.6
D126,16-09-2025,8,6.3
D125,09-10-2025,8,6.5
D117,14-02-2025,8,7.6
D53,23-08-2025,8,6.4
D4,01-03-2025,8,4.5
D75,18-11-2025,8,4.3
D22,28-07-2025,8,5.4
D93,01-11-2025,8,4.4
D44,17-04-2025,8,4.6
D94,21-09-2025,8,4.2
D80,27-08-2025,8,3
D72,16-12-2025,8,6.2
D81,12-09-2025,8,4.1
D130,25-10-2025,8,3.5
D21,26-08-2025,8,5.4
D17,07-10-2025,8,6
D150,11-11-2025,8,4.3
D61,16-05-2025,8,7.6
D30,21-12-2025,8,5.4
D31,08-08-2025,8,3.9
D1,24-10-2025,8,5.4
D74,25-10-2025,8,4.9
D14,10-04-2025,8,3.3
D106,01-11-2025,8,4.9
D138,07-01-2025,8,6.6
D140,23-12-2025,8,4.2
D7,01-06-2025,8,4
D29,09-10-2025,8,4.7
D45,17-01-2025,8,3.9
D63,03-04-2025,8,7.8
D92,11-02-2025,8,6.3
D75,12-03-2025,8,6.8
D55,25-02-2025,8,7.7
D83,01-05-2025,8,6.4
D72,14-09-2025,8,5.8
D42,15-03-2025,8,4.7
D114,31-01-2025,8,6.7
D24,17-08-2025,8,5.3
D43,20-02-2025,8,6
D75,09-04-2025,8,5.9
D117,09-12-2025,8,3.1
D129,04-03-2025,8,3.8
D95,06-06-2025,8,3.7
D85,19-05-2025,8,3.2
D56,07-01-2025,8,4.3
D39,25-10-2025,8,4.2
D53,01-04-2025,8,3.6
D123,25-08-2025,8,6.6
D134,06-01-2025,8,6.7
D35,24-08-2025,8,7.9
D48,27-12-2025,8,5.8
D35,13-05-2025,8,4.6
D101,08-01-2025,8,3.9
D80,13-02-2025,8,6.6
D64,15-10-2025,8,4.2
D63,27-07-2025,8,7.5
D77,05-10-2025,8,5.8
D24,03-01-2025,8,7.2
D51,02-08-2025,8,6
D25,28-01-2025,8,3
D26,30-04-2025,8,4.4
D101,19-12-2025,8,4
D111,08-01-2025,8,6.4
D128,05-07-2025,8,5
D14,18-08-2025,8,5.4
D4,01-06-2025,8,6.6
D28,21-12-2025,8,5
D67,10-08-2025,8,4.7
D117,17-01-2025,8,4.1
D107,15-08-2025,8,4.1
D11,15-06-2025,8,6.6
D107,04-07-2025,8,5.2
D150,26-08-2025,8,6.9
D76,05-01-2025,8,4.6
D77,24-08-2025,8,7.8
D119,09-07-2025,8,3.6
D79,18-11-2025,8,7.6
D146,14-08-2025,8,6.7
D60,21-09-2025,8,4
D81,24-10-2025,8,7.1
D8,15-12-2025,8,6.7
D91,16-11-2025,8,8
D127,29-03-2025,8,5
D26,03-09-2025,8,6.2
D15,13-09-2025,8,4.1
D79,03-08-2025,8,3.6
D68,19-10-2025,8,7.3
D59,09-02-2025,8,7.1
D81,12-03-2025,8,7.3
D101,11-03-2025,8,4.3
D25,30-03-2025,8,7.8
D63,13-10-2025,8,4.2
D132,30-11-2025,8,6.5
D149,12-03-2025,8,7
D34,28-03-2025,8,6.7
D43,17-03-2025,8,5.3
D106,31-12-2025,8,4.3
D3,25-11-2025,8,3.4
D119,23-10-2025,8,5.5
D137,19-04-2025,8,3.3
D33,14-11-2025,8,4.5
D93,27-01-2025,8,5.1
D60,19-06-2025,8,3
D87,30-06-2025,8,4.7
D136,14-03-2025,8,4.5
D68,15-11-2025,8,4.6
D30,08-10-2025,8,4.1
D99,16-04-2025,8,3.9
D130,24-07-2025,8,7.9
D41,06-10-2025,8,7
D31,15-09-2025,8,3.8
D78,23-01-2025,8,5.7
D35,01-01-2025,8,3.2
D49,17-06-2025,8,6
D21,15-04-2025,8,4.3
D96,13-08-2025,8,5.2
D10,12-12-2025,8,5.3
D109,06-08-2025,8,5.7
D109,11-12-2025,8,7.9
D12,28-04-2025,8,3.7
D130,25-11-2025,8,5
D83,11-09-2025,8,4.1
D47,24-01-2025,8,4.9
D142,20-02-2025,8,3
D82,24-11-2025,8,4
D12,03-12-2025,8,7.1
D129,11-01-2025,8,5.2
D101,02-04-2025,8,3.8
D123,21-09-2025,8,6.2
D119,09-07-2025,8,7.9
D56,15-07-2025,8,7.6
D23,22-09-2025,8,6.2
D121,20-12-2025,8,4.9
D83,17-10-2025,8,7.2
D105,29-12-2025,8,6
D12,29-09-2025,8,5.4
D15,26-01-2025,8,3
D145,06-03-2025,8,3.4
D30,09-03-2025,8,4.5
D96,01-03-2025,8,3.9
D19,02-02-2025,8,6.7
D91,26-08-2025,8,6.9
D83,22-09-2025,8,3.6
D100,02-05-2025,8,4.9
D11,31-05-2025,8,3.8
D81,10-04-2025,8,7.3
D133,09-04-2025,8,4.2
D132,18-07-2025,8,6
D57,19-09-2025,8,4
D63,28-04-2025,8,7.7
D65,04-11-2025,8,5.6
D125,22-12-2025,8,6.7
D8,14-01-2025,8,4.2
D93,25-01-2025,8,7.8
D87,21-08-2025,8,7.5
D56,09-07-2025,8,5
D23,21-06-2025,8,4.2
D43,23-09-2025,8,4.2
D85,13-01-2025,8,7.6
D100,14-04-2025,8,6
D66,30-03-2025,8,7.3
D122,05-01-2025,8,4.7
D15,24-07-2025,8,7.7
D18,05-08-2025,8,7.5
D132,05-11-2025,8,7.8
D85,27-11-2025,8,4.4
D59,11-06-2025,8,6.8
D68,25-07-2025,8,3.6
D131,05-09-2025,8,6.1
D41,04-01-2025,8,5.9
D109,16-04-2025,8,8
D11,24-09-2025,8,3
D20,03-06-2025,8,4.2
D76,09-08-2025,8,4.6
D123,25-01-2025,8,6
D106,16-04-2025,8,4.9
D10,14-01-2025,8,3.2
D22,16-03-2025,8,3.4
D146,31-07-2025,8,5.4
D71,10-09-2025,8,7.2
D51,16-12-2025,8,5.2
D110,26-11-2025,8,7.8
D87,20-05-2025,8,7.6
D26,14-05-2025,8,6.2
D143,28-12-2025,8,3.6
D104,03-08-2025,8,7.1
D95,06-08-2025,8,6
D52,01-10-2025,8,3.8
D57,02-02-2025,8,6
D132,02-10-2025,8,4.9
D26,24-08-2025,8,4.5
D136,15-10-2025,8,3.4
D146,26-07-2025,8,6.1
D149,07-09-2025,8,5.7
D57,11-07-2025,8,4.8
D49,31-03-2025,8,3.1
D22,31-07-2025,8,5.3
D91,12-06-2025,8,6.7
D123,07-12-2025,8,6.2
D123,26-12-2025,8,7
D14,11-03-2025,8,4.5
D102,21-11-2025,8,7.6
D62,21-03-2025,8,5.8
D126,29-06-2025,8,5.1
D135,27-09-2025,8,7.7
D24,26-09-2025,8,3.8
D22,02-01-2025,8,3.6
D36,21-10-2025,8,7.8
D143,17-01-2025,8,4.5
D22,03-05-2025,8,7.2
D128,12-12-2025,8,7.4
D7,28-09-2025,8,7.7
D40,14-08-2025,8,5.6
D102,24-05-2025,8,5.1
D120,02-09-2025,8,6.3
D2,23-02-2025,8,7.2
D73,23-05-2025,8,8
D8,09-09-2025,8,6.5
D39,16-05-2025,8,3.2
D50,24-03-2025,8,4.1
D27,18-03-2025,8,5.4
D21,06-08-2025,8,7.9
D30,17-12-2025,8,7.4
D106,24-10-2025,8,3.6
D24,28-05-2025,8,5.5
D2,13-09-2025,8,4.1
D129,01-04-2025,8,7.9
D6,23-02-2025,8,4.7
D80,09-07-2025,8,6.2
D91,04-02-2025,8,6.7
D36,24-12-2025,8,5.6
D67,09-11-2025,8,6.3
D131,15-06-2025,8,7.1
D105,02-04-2025,8,7.2
D117,07-08-2025,8,5.2
D49,28-01-2025,8,7.7
D71,01-02-2025,8,7.4
D136,09-03-2025,8,4.8
D70,31-10-2025,8,5.8
D108,15-02-2025,8,4.1
D67,12-10-2025,8,4.4
D71,25-08-2025,8,5.5
D145,05-10-2025,8,4.9
D6,16-02-2025,8,3.8
D144,15-07-2025,8,7.9
D8,05-10-2025,8,4
D37,23-01-2025,8,7.1
D117,24-01-2025,8,7.6
D69,02-12-2025,8,4.8
D77,26-03-2025,8,5.1
D114,03-08-2025,8,4.3
D141,16-06-2025,8,6.8
D128,01-12-2025,8,3.7
D86,27-03-2025,8,4.8
D45,21-04-2025,8,7.9
D150,10-06-2025,8,6.3
D122,12-08-2025,8,3.8
D23,16-07-2025,8,7.1
D6,04-11-2025,8,7.6
D122,30-09-2025,8,7.6
D9,25-04-2025,8,4.1
D4,18-06-2025,8,7.1
D134,01-09-2025,8,7.2
D3,06-02-2025,8,4.1
D3,23-08-2025,8,6.5
D143,05-09-2025,8,7.3
D68,20-03-2025,8,6.9
D23,14-01-2025,8,6.3
D9,20-05-2025,8,7.7
D117,05-04-2025,8,5.1
D46,19-10-2025,8,7.2
D85,12-02-2025,8,5.9
D47,25-07-2025,8,3.9
D83,07-04-2025,8,3.8
D148,12-10-2025,8,7.7
D65,21-10-2025,8,6.3
D94,05-06-2025,8,4.2
D101,29-06-2025,8,3.8
D121,18-06-2025,8,5
D135,19-10-2025,8,3.6
D24,18-07-2025,8,6.7
D98,07-09-2025,8,6.6
D5,09-05-2025,8,4.2
D3,19-10-2025,8,5.4
D121,20-05-2025,8,4.3
D16,09-08-2025,8,7.7
D23,29-11-2025,8,3.8
D76,27-01-2025,8,6.2
D62,26-05-2025,8,4.2
D93,13-10-2025,8,3.1
D150,19-06-2025,8,4.9
D4,14-10-2025,8,4.8
D14,08-01-2025,8,6
D136,19-05-2025,8,4.4
D29,02-07-2025,8,6
D141,16-11-2025,8,7.4
D127,14-08-2025,8,3.2
D96,25-04-2025,8,6.7
D117,19-03-2025,8,5.3
D96,01-07-2025,8,4
D86,05-04-2025,8,5.9
D145,05-09-2025,8,4.3
D19,18-05-2025,8,5.1
D89,06-02-2025,8,3.5
D128,23-05-2025,8,5.1
D141,12-02-2025,8,3.9
D48,08-11-2025,8,7.3
D32,12-08-2025,8,4.4
D61,19-08-2025,8,3.6
D111,10-04-2025,8,5.5
D147,21-11-2025,8,5.5
D138,23-05-2025,8,5.3
D150,22-04-2025,8,3.8
D12,14-08-2025,8,4.2
D148,28-06-2025,8,5.8
D67,11-03-2025,8,4.6
D93,31-05-2025,8,7.5
D69,27-07-2025,8,6.6
D43,03-03-2025,8,3.3
D107,18-02-2025,8,3.7
D78,11-10-2025,8,4.4
D120,26-07-2025,8,3.5
D117,11-12-2025,8,6.3
D53,08-02-2025,8,3.7
D86,09-04-2025,8,6.6
D92,27-07-2025,8,6.7
D83,06-03-2025,8,7.8
D130,11-10-2025,8,4.1
D28,14-10-2025,8,7.2
D72,31-10-2025,8,3.5
D89,15-05-2025,8,3.9
D57,25-04-2025,8,6.8
D120,01-01-2025,8,5.4
D29,20-08-2025,8,5.4
D14,05-09-2025,8,6.9
D71,14-07-2025,8,6.7
D79,29-12-2025,8,4.1
D18,29-10-2025,8,5.5
D123,08-04-2025,8,5.3
D103,27-08-2025,8,3.9
D18,20-06-2025,8,4.2
D146,23-05-2025,8,4.6
D122,16-12-2025,8,3.8
D15,12-02-2025,8,5.9
D8,22-04-2025,8,4.3
D146,31-03-2025,8,5.9
D116,22-06-2025,8,4.5
D132,19-10-2025,8,7.6
D77,11-08-2025,8,3.6
D39,23-11-2025,8,6.8
D140,06-09-2025,8,3.5
D118,16-12-2025,8,6.4
D9,20-05-2025,8,5.1
D69,05-12-2025,8,5.1
D17,22-01-2025,8,6.3
D147,03-06-2025,8,7.1
D44,26-10-2025,8,4.2
D150,24-06-2025,8,6.4
D55,03-06-2025,8,7.7
D149,08-01-2025,8,4.8
D81,20-03-2025,8,4.9
D60,05-04-2025,8,5
D122,14-10-2025,8,7.3
D126,22-03-2025,8,4.9
D56,27-03-2025,8,4.6
D111,08-01-2025,8,3.7
D22,15-01-2025,8,6.8
D150,14-10-2025,8,3.3
D87,21-11-2025,8,3.2
D81,23-10-2025,8,3.3
D71,05-03-2025,8,7.7
D86,13-02-2025,8,6.3
D149,17-09-2025,8,5.7
D93,28-02-2025,8,5.6
D5,24-03-2025,8,4
D37,27-01-2025,8,4.4
D134,06-03-2025,8,4.6
D41,28-09-2025,8,7.8
D1,28-09-2025,8,6
D48,01-07-2025,8,6.7
D72,02-08-2025,8,7.6
D60,07-03-2025,8,5.9
D52,31-08-2025,8,6.7
D121,11-02-2025,8,6.7
D52,31-05-2025,8,6.4
D57,02-10-2025,8,5.6
D135,04-09-2025,8,7.8
D66,05-12-2025,8,6.8
D28,11-12-2025,8,4
D130,17-03-2025,8,5.5
D76,17-12-2025,8,7.9
D140,08-07-2025,8,5.2
D80,06-03-2025,8,7.5
D45,28-08-2025,8,5.3
D100,04-11-2025,8,4
D76,08-11-2025,8,5.7
D50,11-04-2025,8,6.6
D140,13-08-2025,8,6.3
D56,02-11-2025,8,6.5
D3,05-03-2025,8,3.5
D44,29-04-2025,8,6.4
D141,11-03-2025,8,7.9
D11,07-08-2025,8,4.3
D61,17-06-2025,8,5.3
D16,29-07-2025,8,4.6
D64,29-06-2025,8,6.6
D120,17-02-2025,8,5.8
D6,18-08-2025,8,6.6
D85,28-01-2025,8,6.6
D133,03-12-2025,8,7.1
D24,15-08-2025,8,7.1
D68,31-07-2025,8,3.2
D10,21-01-2025,8,5.5
D97,18-05-2025,8,4.9
D97,03-04-2025,8,4.1
D124,16-05-2025,8,4.6
D54,19-10-2025,8,4.1
D131,05-10-2025,8,3.9
D126,19-03-2025,8,7
D62,29-12-2025,8,6.5
D134,24-08-2025,8,3.3
D89,17-04-2025,8,6.2
D110,09-01-2025,8,3.3
D82,26-06-2025,8,5.1
D116,09-06-2025,8,3.3
D144,23-05-2025,8,5.3
D4,15-10-2025,8,6.6
D35,13-10-2025,8,7.3
D49,16-12-2025,8,3.8
D130,06-07-2025,8,5.9
D29,07-06-2025,8,6.7
D22,12-04-2025,8,6.6
D19,19-11-2025,8,5.6
D18,31-12-2025,8,4.2
D113,19-05-2025,8,6.7
D18,24-11-2025,8,6.8
D150,08-11-2025,8,5.1
D23,29-09-2025,8,4.4
D14,27-11-2025,8,7.3
D108,19-10-2025,8,4.8
D81,27-09-2025,8,7.2
D17,12-07-2025,8,7.4
D126,06-11-2025,8,7.4
D145,13-09-2025,8,4.1
D129,12-01-2025,8,3.9
D12,26-02-2025,8,6.3
D103,05-12-2025,8,4.3
D78,25-11-2025,8,4.6
D133,10-12-2025,8,3.2
D12,24-11-2025,8,3.2
D122,15-12-2025,8,7.6
D82,16-02-2025,8,7
D106,27-07-2025,8,7.9
D40,02-08-2025,8,7.4
D96,03-06-2025,8,4.4
D37,15-06-2025,8,3.3
D16,24-01-2025,8,3.9
D115,17-12-2025,8,4
D108,14-08-2025,8,7.9
D131,21-09-2025,8,3.9
D66,30-06-2025,8,3.3
D114,18-01-2025,8,6.7
D86,03-04-2025,8,6.5
D143,28-10-2025,8,4.7
D62,25-03-2025,8,5.1
D39,09-05-2025,8,3.8
D47,06-11-2025,8,3.4
D137,05-04-2025,8,5.8
D64,04-02-2025,8,7.7
D102,15-09-2025,8,4.7
D99,20-11-2025,8,7.4
D51,25-07-2025,8,3.3
D77,05-05-2025,8,3.2
D10,15-05-2025,8,6
D22,11-11-2025,8,6.2
D42,06-10-2025,8,4.4
D62,23-02-2025,8,4
D109,22-04-2025,8,5.2
D68,17-04-2025,8,4.3
D74,24-08-2025,8,6.3
D116,16-03-2025,8,3.7
D83,15-01-2025,8,7.2
D82,20-09-2025,8,3.6
D30,04-06-2025,8,5.1
D101,12-09-2025,8,7.8
D30,29-07-2025,8,4.4
D37,13-10-2025,8,4.3
D113,31-07-2025,8,3.8
D100,26-03-2025,8,5
D135,21-09-2025,8,7.8
D63,11-07-2025,8,5.4
D93,10-09-2025,8,7.5
D49,01-05-2025,8,5
D102,23-09-2025,8,3.9
D96,13-05-2025,8,6
D42,21-03-2025,8,4.9
D148,28-06-2025,8,5.2
D11,13-11-2025,8,7.3
D104,31-10-2025,8,5.9
D28,11-12-2025,8,7.4
D80,19-10-2025,8,4.8
D107,09-07-2025,8,7.5
D106,11-03-2025,8,6.6
D5,28-01-2025,8,3.7
D92,14-11-2025,8,7.5
D38,07-08-2025,8,5.3
D121,20-06-2025,8,6.8
D66,18-11-2025,8,6.2
D149,01-03-2025,8,6.9
D146,31-03-2025,8,7.8
D113,07-12-2025,8,5.8
D118,13-08-2025,8,7.4
D95,17-09-2025,8,4.6
D120,15-03-2025,8,4.1
D36,26-06-2025,8,3.7
D49,30-07-2025,8,4.6
D62,24-07-2025,8,3.5
D66,30-05-2025,8,6.7
D44,15-09-2025,8,6.9
D59,17-08-2025,8,6.9
D14,16-01-2025,8,6.8
D51,22-12-2025,8,3.1
D53,04-11-2025,8,5.7
D9,11-01-2025,8,4.3
D45,07-12-2025,8,4
D69,19-05-2025,8,3.9
D92,08-08-2025,8,4.5
D101,22-10-2025,8,6.8
D127,01-01-2025,8,7.5
D129,17-09-2025,8,4.9
D134,12-04-2025,8,4.6
D62,23-02-2025,8,5.8
D100,03-01-2025,8,6.6
D79,29-05-2025,8,3.7
D104,21-04-2025,8,6.8
D95,17-11-2025,8,5.3
D45,03-02-2025,8,6.9
D8,28-10-2025,8,3.8
D104,09-08-2025,8,5.8
D45,03-05-2025,8,6.6
D138,10-08-2025,8,4
D81,11-01-2025,8,4.8
D146,10-07-2025,8,4.1
D16,13-07-2025,8,5.2
D37,25-03-2025,8,4.9
D58,05-12-2025,8,5.8
D136,04-11-2025,8,4.4
D77,21-11-2025,8,3.4
D125,29-06-2025,8,3.1
D97,06-09-2025,8,7.2
D13,02-11-2025,8,6.6
D4,05-03-2025,8,7.9
D16,06-12-2025,8,3.7
D109,14-11-2025,8,4.4
D44,08-12-2025,8,6.7
D122,14-04-2025,8,6.3
D133,30-04-2025,8,4.5
D106,28-01-2025,8,3.3
D28,05-07-2025,8,5.8
D4,26-12-2025,8,7.4
D128,16-04-2025,8,5.2
D127,30-07-2025,8,6.7
D66,10-11-2025,8,6
D104,17-11-2025,8,4.2
D17,02-12-2025,8,7.7
D113,12-05-2025,8,5.4
D61,10-11-2025,8,4.8
D53,05-01-2025,8,5
D21,05-07-2025,8,3.4
D14,18-12-2025,8,7.6
D78,24-10-2025,8,6.7
D1,23-10-2025,8,4.6
D100,29-05-2025,8,3.5
D139,12-04-2025,8,3.3
D92,21-01-2025,8,6.8
D19,24-01-2025,8,5.6
D45,30-12-2025,8,4.9
D139,07-10-2025,8,8
D135,22-03-2025,8,6.6
D79,06-10-2025,8,7.9
D38,12-10-2025,8,3.9
D76,07-08-2025,8,6.6
D9,18-02-2025,8,6.8
D21,23-01-2025,8,5.8
D70,23-12-2025,8,6.1
D21,08-12-2025,8,3.4
D46,13-05-2025,8,6.7
D105,21-04-2025,8,4.2
D111,29-12-2025,8,3.3
D42,26-01-2025,8,5.6
D104,08-01-2025,8,5.2
D78,28-05-2025,8,6.3
D99,02-07-2025,8,4.3
D79,08-02-2025,8,7.6
D70,05-06-2025,8,5.2
D28,08-04-2025,8,6.2
D108,22-01-2025,8,4.5
D114,20-12-2025,8,7.3
D113,28-06-2025,8,4.1
D69,25-02-2025,8,7.3
D11,25-04-2025,8,5.4
D98,25-04-2025,8,6.6
D58,13-10-2025,8,5.7
D29,11-02-2025,8,4.8
D62,04-06-2025,8,6.6
D29,14-04-2025,8,7.8
D55,21-06-2025,8,6.2
D77,10-03-2025,8,6.4
D58,26-07-2025,8,5.6
D85,21-11-2025,8,5.7
D128,28-03-2025,8,6
D74,15-12-2025,8,4.8
D99,07-10-2025,8,7.4
D142,09-03-2025,8,4.9
D106,15-10-2025,8,5
D120,04-07-2025,8,6.8
D130,19-03-2025,8,3.7
D38,24-02-2025,8,6.9
D46,20-06-2025,8,6.5
D70,19-10-2025,8,3.3
D105,23-02-2025,8,4.2
D107,05-09-2025,8,5.5
D117,16-04-2025,8,3.3
D97,08-12-2025,8,7.3
D72,04-07-2025,8,4.1
D25,08-04-2025,8,5.3
D147,23-04-2025,8,6.4
D98,17-10-2025,8,5.7
D141,11-11-2025,8,6.2
D76,29-05-2025,8,3.9
D6,25-08-2025,8,4.8
D80,26-08-2025,8,5.9
D26,04-07-2025,8,5.9
D149,04-07-2025,8,3.3
D103,10-07-2025,8,4.7
D106,03-08-2025,8,7.4
D89,05-08-2025,8,7.2
D29,26-08-2025,8,5.7
D96,03-06-2025,8,7
D84,25-06-2025,8,6.4
D23,08-02-2025,8,5.7
D120,27-03-2025,8,5.7
D94,02-04-2025,8,5.3
D85,16-08-2025,8,7.4
D88,16-12-2025,8,3.8
D99,14-05-2025,8,4.7
D69,09-02-2025,8,5
D30,26-03-2025,8,4.2
D27,18-08-2025,8,3.8
D32,12-12-2025,8,7.9
D100,17-08-2025,8,7.6
D134,09-10-2025,8,7.8
D119,27-10-2025,8,4.5
D43,12-02-2025,8,7.6
D111,01-01-2025,8,5.4
D110,27-06-2025,8,3.8
D60,02-07-2025,8,5.8
D26,09-11-2025,8,5
D133,15-08-2025,8,5.3
D52,22-03-2025,8,4.6
D111,20-03-2025,8,7.8
D25,15-11-2025,8,3.9
D119,23-09-2025,8,3.6
D112,11-03-2025,8,5.3
D98,24-07-2025,8,7.9
D105,07-10-2025,8,4.2
D133,04-09-2025,8,4.8
D76,08-04-2025,8,5.5
D55,01-11-2025,8,4.6
D22,04-02-2025,8,3.1
D140,09-05-2025,8,6.2
D117,04-09-2025,8,6.3
D28,23-04-2025,8,6.3
D125,06-11-2025,8,6.3
D10,13-05-2025,8,7.8
D28,04-10-2025,8,4.8
D76,03-10-2025,8,4.9
D96,03-11-2025,8,3
D85,22-03-2025,8,5.8
D108,15-09-2025,8,5.5
D14,14-01-2025,8,3.7
D40,03-02-2025,8,7.1
D18,17-10-2025,8,4.5
D80,17-08-2025,8,7.2
D62,08-05-2025,8,7.2
D48,21-03-2025,8,3.6
D70,02-12-2025,8,6.7
D118,15-06-2025,8,4.8
D142,04-09-2025,8,6.6
D88,21-09-2025,8,8
D132,15-01-2025,8,6.3
D127,24-09-2025,8,6.5
D114,21-10-2025,8,7.4
D68,06-02-2025,8,4.8
D134,10-06-2025,8,7.2
D110,12-04-2025,8,7.5
D142,27-05-2025,8,6.2
D139,23-11-2025,8,3.7
D88,04-09-2025,8,3.5
D88,30-11-2025,8,6
D127,01-12-2025,8,3.7
D74,09-06-2025,8,6.6
D138,06-01-2025,8,6.5
D1,05-03-2025,8,4.5
D101,08-07-2025,8,4.4
D1,23-06-2025,8,3
D43,07-02-2025,8,5.8
D82,09-08-2025,8,5.9
D9,16-05-2025,8,6.9
D62,23-01-2025,8,3.1
D59,23-09-2025,8,5.5
D125,26-04-2025,8,7.1
D74,15-07-2025,8,4
D41,25-12-2025,8,3.4
D116,15-04-2025,8,4.7
D52,14-02-2025,8,4.1
D81,07-12-2025,8,3.1
D123,14-07-2025,8,7.8
D130,14-04-2025,8,4.7
D96,24-03-2025,8,5.3
D49,15-05-2025,8,7.9
D27,04-02-2025,8,3.7
D93,19-11-2025,8,4.6
D121,19-03-2025,8,4.4
D48,23-06-2025,8,3.1
D74,20-05-2025,8,5.5
D23,29-06-2025,8,3
D53,04-03-2025,8,6.2
D51,04-06-2025,8,4
D50,09-12-2025,8,7.7
D36,07-04-2025,8,5.6
D103,07-01-2025,8,6.5
D121,31-12-2025,8,5.1
D21,08-04-2025,8,3.1
D98,13-03-2025,8,4.1
D29,21-11-2025,8,7.2
D27,24-07-2025,8,4.9
D36,05-04-2025,8,6
D90,18-04-2025,8,7.7
D68,11-11-2025,8,5
D66,30-03-2025,8,4.9
D107,10-03-2025,8,4.5
D53,29-08-2025,8,4.8
D42,17-09-2025,8,7.2
D42,19-12-2025,8,5
D3,03-12-2025,8,3.8
D81,12-06-2025,8,5.1
D124,17-07-2025,8,4.7
D32,24-09-2025,8,8
D141,26-09-2025,8,6.4
D68,14-04-2025,8,6.1
D113,30-08-2025,8,8
D3,08-12-2025,8,6.9
D49,10-11-2025,8,5.4
D115,22-01-2025,8,6.6
D71,10-08-2025,8,4.5
D5,22-01-2025,8,4.7
D53,22-10-2025,8,3.3
D62,09-08-2025,8,5.8
D127,21-08-2025,8,3.3
D81,11-06-2025,8,3.6
D13,05-07-2025,8,7
D53,28-05-2025,8,4.5
D55,28-02-2025,8,3.9
D98,05-06-2025,8,5.7
D74,02-03-2025,8,6.1
D135,29-07-2025,8,4.2
D36,21-09-2025,8,4.2
D106,19-08-2025,8,4.1
D51,09-07-2025,8,6
D1,14-04-2025,8,7.2
D128,19-12-2025,8,3.1
D145,17-12-2025,8,4.5
D13,07-02-2025,8,6.6
D63,10-09-2025,8,6.5
D9,13-06-2025,8,5.1
D118,04-07-2025,8,3.4
D59,30-10-2025,8,6.1
D87,27-11-2025,8,6.2
D136,19-10-2025,8,7.9
D65,13-02-2025,8,5.8
D141,06-02-2025,8,7.3
D141,26-08-2025,8,7.3
D22,06-12-2025,8,7.1
D90,15-01-2025,8,7.2
D117,07-06-2025,8,5.2
D16,04-12-2025,8,7.2
D28,14-11-2025,8,3.1
D56,27-11-2025,8,7.5
D21,14-06-2025,8,6.9
D29,09-03-2025,8,3.5
D11,06-08-2025,8,4.3
D117,06-04-2025,8,6.2
D74,30-12-2025,8,7
D138,01-03-2025,8,6
D25,15-09-2025,8,7.8
D3,15-10-2025,8,8
D50,05-09-2025,8,5.6
D38,22-04-2025,8,5
D17,10-11-2025,8,3.5
